"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3TZDZ3Y0JR5YWBRRICIWILA4ZSX91S","http://wikidata.org/wiki/Q1778994","Kuban People's Republic","","A1SUU1QIRDZXJC","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 11:01:01 UTC 2014"
"3SBX2M1TKCMLG95WMWCK2E7WLCC4QN","http://wikidata.org/wiki/Q22633","Germanic peoples","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 12:41:23 UTC 2014"
"3QTFNPMJC5HGG9GTRXATSGP0HWSNZV","http://wikidata.org/wiki/Q17252","Tibet","","A1GKEEI844CEKI","South Asia","A2QH1BQA6GR48O","South Asia","Yes","South Asia","Wed Oct 29 12:28:39 UTC 2014"
"3D1TUISJWHZ7G9BSOUYT6GE4TFIUIW","http://wikidata.org/wiki/Q7382038","Russian Empire","","A1GKEEI844CEKI","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 12:59:01 UTC 2014"
"3SX4X51T8Z8XXM8XGKU7QCYWYLQAOW","http://wikidata.org/wiki/Q704288","Duchy of Holstein","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 12:46:37 UTC 2014"
"37SDSEDIN81YI68HDKCIIPFTFMG813","http://wikidata.org/wiki/Q106782","Kingdom of God","","A2QH1BQA6GR48O","Catholic European","A1GKEEI844CEKI","English-speaking","No","no_agreement","Wed Oct 29 13:08:10 UTC 2014"
"3GL25Y6842TLTWVEEE78IGKP46JMXW","http://wikidata.org/wiki/Q17012","Guadeloupe","","A1GKEEI844CEKI","Latin America","A2QH1BQA6GR48O","Latin America","Yes","Latin America","Wed Oct 29 13:40:45 UTC 2014"
"31YWE12TEZB28TORA85JZYNZ9HP7X7","http://wikidata.org/wiki/Q1027","Mauritius","","A1GKEEI844CEKI","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 12:28:52 UTC 2014"
"30OITAWPBP290MC5K1LHA8QBGHT9HR","http://wikidata.org/wiki/Q2895","Byelorussian Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 12:29:28 UTC 2014"
"39O0SQZVJM6IBX2F19ZRAG1B8047RB","http://wikidata.org/wiki/Q31","Belgium","","A1GKEEI844CEKI","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 13:41:46 UTC 2014"
"36KM3FWE3QBUB3IG7WGCQK0OZA370B","http://wikidata.org/wiki/Q1154406","Ashikaga shogunate","","A1GKEEI844CEKI","South Asia","A2QH1BQA6GR48O","South Asia","Yes","South Asia","Wed Oct 29 12:47:38 UTC 2014"
"3UAU495MIHRHCVMVMPBYQDAQ5OHUOR","http://wikidata.org/wiki/Q16","Canada","","A2P6VK1US8OTC5","Catholic European","A2QH1BQA6GR48O","English-speaking","No","no_agreement","Wed Oct 29 12:38:57 UTC 2014"
"3MVY4USGB5MR1WJOZP3TRFWG8IXSIE","http://wikidata.org/wiki/Q17054","Martinique","","A1GKEEI844CEKI","Latin America","A1SUU1QIRDZXJC","Latin America","Yes","Latin America","Wed Oct 29 12:27:35 UTC 2014"
"3W0KKJIARQ80O7U3LUI0N4BSOSFK8H","http://wikidata.org/wiki/Q13533316","Rhodes","","A1GKEEI844CEKI","Orthodox","A1SUU1QIRDZXJC","Orthodox","Yes","Orthodox","Wed Oct 29 12:56:57 UTC 2014"
"337F8MIIMYCXSG0X5YI5N8GE88E04L","http://wikidata.org/wiki/Q130229","Georgian Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","A1SUU1QIRDZXJC","Orthodox","Yes","Orthodox","Wed Oct 29 13:22:18 UTC 2014"
"3WKGUBL7SYLAPCPJUR4OLS82B6PL4F","http://wikidata.org/wiki/Q15180","Soviet Union","","A1GKEEI844CEKI","Orthodox","A1SUU1QIRDZXJC","Orthodox","Yes","Orthodox","Wed Oct 29 13:38:40 UTC 2014"
"3JMNNNO3B03GXSMVURS21OSKPZX2WT","http://wikidata.org/wiki/Q159","Russia","","A1GKEEI844CEKI","Orthodox","A1SUU1QIRDZXJC","Orthodox","Yes","Orthodox","Wed Oct 29 13:36:55 UTC 2014"
"3LN50BUKPUAWE5B2SBWCOQJX22KPL9","http://wikidata.org/wiki/Q16250490","Netherlands","","A1GKEEI844CEKI","Protestant European","AWRAXV1RIYR0M","Protestant European","Yes","Protestant European","Wed Oct 29 14:47:28 UTC 2014"
"3MXX6RQ9EU40GX4HMJXV29HMGGPP4G","http://wikidata.org/wiki/Q484195","Timurid dynasty","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Islamic","Yes","Islamic","Wed Oct 29 14:30:59 UTC 2014"
"3G57RS03HG4MK97BYQ5TBOF752T25C","http://wikidata.org/wiki/Q2320005","Ptolemaic Kingdom","","A1GKEEI844CEKI","Orthodox","A1VS2PFZRWWPO3","Orthodox","Yes","Orthodox","Wed Oct 29 14:37:09 UTC 2014"
"371Q3BEXDG8DWM8YZTRFRAZ64VZZSI","http://wikidata.org/wiki/Q55","Netherlands","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:27:02 UTC 2014"
"3WJGKMRWVH8UM4E6APCILDCLUA3CD2","http://wikidata.org/wiki/Q268970","Republic of German-Austria","","A1GKEEI844CEKI","Protestant European","A1VS2PFZRWWPO3","Protestant European","Yes","Protestant European","Wed Oct 29 13:40:01 UTC 2014"
"3BA7SXOG1IPMBB7YBERXOGX6JK9R8H","http://wikidata.org/wiki/Q792","El Salvador","","A16G716K9428HM","Latin America","A1GKEEI844CEKI","Latin America","Yes","Latin America","Wed Oct 29 14:30:47 UTC 2014"
"3NQUW096N57BMIVVBM0F20JIXY29LY","http://wikidata.org/wiki/Q697","Nauru","","A1GKEEI844CEKI","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 17:08:34 UTC 2014"
"31D0ZWOD09YCU5GEEZSW0B2E0IA0AW","http://wikidata.org/wiki/Q170770","Grand Duchy of Moscow","","A1GKEEI844CEKI","Orthodox","AWRAXV1RIYR0M","Orthodox","Yes","Orthodox","Wed Oct 29 14:23:07 UTC 2014"
"37SOB9Z0SRWP7G6FUDZ5BNGWX6TL3U","http://wikidata.org/wiki/Q14773","Macau","","A1GKEEI844CEKI","South Asia","A1VS2PFZRWWPO3","South Asia","Yes","South Asia","Wed Oct 29 14:37:14 UTC 2014"
"3KG2UQJ0MIN72HF241RG1NDWCT7QN4","http://wikidata.org/wiki/Q159626","Württemberg","","A1GKEEI844CEKI","Protestant European","A3HB9PPUZU565U","Protestant European","Yes","Protestant European","Wed Oct 29 16:37:50 UTC 2014"
"3FULMHZ7OTWUVU74U353L5NRBBEM4H","http://wikidata.org/wiki/Q223050","statelessness","","A1GKEEI844CEKI","Africa","A16G716K9428HM","English-speaking","No","no_agreement","Wed Oct 29 14:27:25 UTC 2014"
"32ZCLEW0BYJQJFN2PQKZ8B65YDFPJ7","http://wikidata.org/wiki/Q150981","North German Confederation","","A1GKEEI844CEKI","Protestant European","A1VS2PFZRWWPO3","Protestant European","Yes","Protestant European","Wed Oct 29 13:41:32 UTC 2014"
"3TTPFEFXCSJMI3A7MUI5QYZ9QGLH6O","http://wikidata.org/wiki/Q103122","Ostrogoths","","A1GKEEI844CEKI","Catholic European","A1VS2PFZRWWPO3","Confucian","No","no_agreement","Wed Oct 29 14:37:44 UTC 2014"
"31YWE12TEZB28TORA85JZYNZ9HOX7W","http://wikidata.org/wiki/Q702","Federated States of Micronesia","","A16G716K9428HM","South Asia","A1GKEEI844CEKI","South Asia","Yes","South Asia","Wed Oct 29 14:29:22 UTC 2014"
"3UEBBGULPENN6I92NMS83J1CDNQUF5","http://wikidata.org/wiki/Q1016","Libya","","A1GKEEI844CEKI","Africa","A26L95RMC7I9TB","Islamic","No","no_agreement","Wed Oct 29 14:20:58 UTC 2014"
"3IKMEYR0LVUP2SSE5D9ZDDYP2SNK2E","http://wikidata.org/wiki/Q691","Papua New Guinea","","A1GKEEI844CEKI","South Asia","A26L95RMC7I9TB","South Asia","Yes","South Asia","Wed Oct 29 14:02:49 UTC 2014"
"3E9ZFLPWOXRZXD5NTZ9GQND8NXZXIR","http://wikidata.org/wiki/Q170468","United Arab Republic","","A1GKEEI844CEKI","Islamic","AWRAXV1RIYR0M","Islamic","Yes","Islamic","Wed Oct 29 14:49:12 UTC 2014"
"3FDWKV9VCM1TCS1J99WLY9LLAO2MU4","http://wikidata.org/wiki/Q157109","Burgundian Netherlands","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:29:27 UTC 2014"
"3NI0WFPPI8FB734BOMBKK60S4ZK066","http://wikidata.org/wiki/Q154195","Kingdom of Bavaria","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:32:44 UTC 2014"
"389A2A304NH0NKDCYDON66S20LUC09","http://wikidata.org/wiki/Q20135","Großherzogtum Hessen","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 17:15:30 UTC 2014"
"3VJ4PFXFJ26SARSUC66GPIQLG7EAU9","http://wikidata.org/wiki/Q132856","Armenian Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","AWRAXV1RIYR0M","Orthodox","Yes","Orthodox","Wed Oct 29 14:25:45 UTC 2014"
"34D9ZRXCYQTCVE0QN1BGAH8XVASSAA","http://wikidata.org/wiki/Q11768","Ancient Egypt","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Islamic","Yes","Islamic","Wed Oct 29 14:33:19 UTC 2014"
"3Q9SPIIRWIL52VHZ76LH76BI1NPAW8","http://wikidata.org/wiki/Q160307","Fatimid caliphate","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 17:06:13 UTC 2014"
"34OWYT6U3VG9WHNPQJ32AKRQGU9I9U","http://wikidata.org/wiki/Q10416611","Vandal Kingdom","","A1GKEEI844CEKI","Protestant European","AWRAXV1RIYR0M","Protestant European","Yes","Protestant European","Wed Oct 29 14:45:47 UTC 2014"
"3K3IX1W4S5QFIMKYVK7MFC3M8QLPAR","http://wikidata.org/wiki/Q678","Tonga","","A1GKEEI844CEKI","Africa","A16G716K9428HM","South Asia","No","no_agreement","Wed Oct 29 14:27:42 UTC 2014"
"3VGZ74AYTFFXYOOXCFDQRYFI72JCGC","http://wikidata.org/wiki/Q31747","Irish Free State","","A16G716K9428HM","Catholic European","A1GKEEI844CEKI","English-speaking","No","no_agreement","Wed Oct 29 14:33:40 UTC 2014"
"3JYPJ2TAYH7AED1660TETDED56YPF4","http://wikidata.org/wiki/Q7318","Nazi Germany","","A1GKEEI844CEKI","Protestant European","AWRAXV1RIYR0M","Protestant European","Yes","Protestant European","Wed Oct 29 14:23:26 UTC 2014"
"3XD2A6FGFMTYQVQLVVXGEMXDPSA9SC","http://wikidata.org/wiki/Q1471210","Tlaxcaltec","","A1GKEEI844CEKI","Latin America","AWRAXV1RIYR0M","Latin America","Yes","Latin America","Wed Oct 29 14:47:17 UTC 2014"
"308KJXFUJQ5DAED5C1G6KM4JXT7ATI","http://wikidata.org/wiki/Q1281618","sculptor","","A1GKEEI844CEKI","Catholic European","A16G716K9428HM","English-speaking","No","no_agreement","Wed Oct 29 14:26:12 UTC 2014"
"3IVKZBIBJZ8R5184T7L8R3V185ISHL","http://wikidata.org/wiki/Q170072","Dutch Republic","","A1GKEEI844CEKI","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 17:02:14 UTC 2014"
"3BJKPTD2QBB59VZMEC2SFCTTXXURT6","http://wikidata.org/wiki/Q41470","Kurdistan","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Islamic","Yes","Islamic","Wed Oct 29 14:26:28 UTC 2014"
"3LCXHSGDLS5FLRH236D260YOGPQSE5","http://wikidata.org/wiki/Q151624","German Confederation","","A1GKEEI844CEKI","Protestant European","A26L95RMC7I9TB","Protestant European","Yes","Protestant European","Wed Oct 29 14:02:59 UTC 2014"
"3P458N04Q0GVMSRL4WOO376RY132XM","http://wikidata.org/wiki/Q1606043","Siberian Republic","","A1GKEEI844CEKI","Orthodox","AWRAXV1RIYR0M","Orthodox","Yes","Orthodox","Wed Oct 29 14:48:44 UTC 2014"
"3FO95NVK5BZ4UVM7PCX257X7VEGRSH","http://wikidata.org/wiki/Q41137","Assyria","","A16G716K9428HM","Islamic","A1GKEEI844CEKI","Islamic","Yes","Islamic","Wed Oct 29 14:30:51 UTC 2014"
"39N6W9XWRCMA1RP287VFOP71AQ1GYO","http://wikidata.org/wiki/Q425028","Goto","","A1GKEEI844CEKI","Africa","A16G716K9428HM","English-speaking","No","no_agreement","Wed Oct 29 14:30:25 UTC 2014"
"3M67TQBQQGNUQZ4REVBPTM373M39AG","http://wikidata.org/wiki/Q23693","Visigoths","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:26:39 UTC 2014"
"3I01FDIL6L7HOMM4DWNC903ZIJRD2V","http://wikidata.org/wiki/Q12223","Kurdish people","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 16:59:37 UTC 2014"
"3MNJFORX8A36L3JNMLK0V79WE6Y5FZ","http://wikidata.org/wiki/Q12542","Aztec","","A1GKEEI844CEKI","Latin America","A26L95RMC7I9TB","Latin America","Yes","Latin America","Wed Oct 29 14:20:50 UTC 2014"
"37OPIVELUT2N55MAC7ZH631VMZCAH8","http://wikidata.org/wiki/Q27306","Kingdom of Prussia","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:25:46 UTC 2014"
"3ZUE82NE090P8L2PKJR37RJNGWYF8A","http://wikidata.org/wiki/Q712","Fiji","","A16G716K9428HM","South Asia","A1GKEEI844CEKI","South Asia","Yes","South Asia","Wed Oct 29 14:33:35 UTC 2014"
"3RKHNXPHGVVYM41GOXJ5JWTHLJ7UK7","http://wikidata.org/wiki/Q133356","Ukrainian Soviet Socialist Republic","","A1GKEEI844CEKI","Orthodox","A26L95RMC7I9TB","Orthodox","Yes","Orthodox","Wed Oct 29 14:21:07 UTC 2014"
"3B623HUYJ3PYCQ7BQ3R2EQ225MSS86","http://wikidata.org/wiki/Q1044","Sierra Leone","","A2WNW8A4MOR7T7","Africa","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 17:14:48 UTC 2014"
"3UEDKCTP9UPWOTPKBPQU94FXD89K7U","http://wikidata.org/wiki/Q130900","Lombards","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","English-speaking","No","no_agreement","Wed Oct 29 17:05:44 UTC 2014"
"375VSR8FVV81V78LK4RA10UAITGRZM","http://wikidata.org/wiki/Q298","Chile","","A1GKEEI844CEKI","Latin America","AWRAXV1RIYR0M","Latin America","Yes","Latin America","Wed Oct 29 14:46:26 UTC 2014"
"3G9UA71JVUT1D9J2T4QI8PFKYJA7JJ","http://wikidata.org/wiki/Q41304","Weimar Republic","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:28:48 UTC 2014"
"3NZ1E5QA6Y0G8M77HJY4CHIBZ865BH","http://wikidata.org/wiki/Q733","Paraguay","","A16G716K9428HM","Latin America","A1GKEEI844CEKI","Latin America","Yes","Latin America","Wed Oct 29 14:33:30 UTC 2014"
"3WGCNLZJKE7AZ148USNY4HTUQDDD1E","http://wikidata.org/wiki/Q1206012","German Empire","","A2WNW8A4MOR7T7","Protestant European","AQN3RS63MEPQA","Protestant European","Yes","Protestant European","Wed Oct 29 18:04:08 UTC 2014"
"39XCQ6V3KX3A2AQCLSHW11WJL7U65W","http://wikidata.org/wiki/Q746558","Emirate of Bukhara","","A3HSMUPSPOKD0M","Islamic","A3HB9PPUZU565U","South Asia","No","no_agreement","Wed Oct 29 01:59:48 UTC 2014"
"3UDTAB6HH5YYPM69MTEW4GRUU0R90P","http://wikidata.org/wiki/Q1803779","Icelandic cattle","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 06:22:41 UTC 2014"
"3NBFJK3IOGHY7DL02KMHMY9ZWG2OGL","http://wikidata.org/wiki/Q769","Grenada","","A3HSMUPSPOKD0M","Catholic European","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 05:20:00 UTC 2014"
"3KL228NDMULFHM0L4SUOFHSQCBSGKT","http://wikidata.org/wiki/Q837","Nepal","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 04:36:49 UTC 2014"
"39WICJI5ASR9C5NJ9EQEJ2RUCF0Z3Q","http://wikidata.org/wiki/Q742083","Princes of Paliano","","A343DCRTGQUY30","Catholic European","A1NJ1IJLKAS0Y4","Latin America","No","no_agreement","Wed Oct 29 03:39:47 UTC 2014"
"3BJKPTD2QBB59VZMEC2SFCTTXXUTR8","http://wikidata.org/wiki/Q836680","Duchy of Nassau","","A3HSMUPSPOKD0M","English-speaking","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 08:14:04 UTC 2014"
"33CLA8O0MHAVQQHLJSX3Y8ES6OMRFY","http://wikidata.org/wiki/Q912","Mali","","A3HSMUPSPOKD0M","Islamic","ABM77ZQWCHPNX","South Asia","No","no_agreement","Wed Oct 29 03:32:41 UTC 2014"
"3RTFSSG7T75MYE834XA7GKRTVZNWLB","http://wikidata.org/wiki/Q180573","South Vietnam","","A2WNW8A4MOR7T7","Confucian","A2UFJC7YN3N0YX","South Asia","No","no_agreement","Wed Oct 29 03:01:28 UTC 2014"
"3D17ECOUODUCH92B13HMR87IZ0N133","http://wikidata.org/wiki/Q940348","Bosniaks","","AHZK68L2UCA70","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 02:13:46 UTC 2014"
"37VUR2VJ69O0U9YUUWSNKBBC5D0C1C","http://wikidata.org/wiki/Q958291","United Principalities","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 04:00:20 UTC 2014"
"3P4C70TRMQGQ1SI3PS6PUH551BXGLW","http://wikidata.org/wiki/Q8680","British Empire","","A3HSMUPSPOKD0M","English-speaking","ABM77ZQWCHPNX","Protestant European","No","no_agreement","Wed Oct 29 03:32:06 UTC 2014"
"33QQ60S6ARHW9EUCK49N0CE87L1U01","http://wikidata.org/wiki/Q212056","Mongolian People's Republic","","A26L95RMC7I9TB","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 04:07:38 UTC 2014"
"3LG268AV3753KCHPOHDXGQTSUN7REG","http://wikidata.org/wiki/Q188736","Bosnia","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 03:27:18 UTC 2014"
"3S1WOPCJFFSMMOYCGC4OEZ71K6DEJB","http://wikidata.org/wiki/Q875556","Israelis","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","Islamic","No","no_agreement","Wed Oct 29 12:29:03 UTC 2014"
"3ZVPAMTJWM214QDGUC3LGTE473MRGX","http://wikidata.org/wiki/Q191077","Kingdom of Yugoslavia","","A2WNW8A4MOR7T7","Catholic European","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 04:52:58 UTC 2014"
"3DWNFENNE2U4UM1JR6SB5DVA7HK4JW","http://wikidata.org/wiki/Q9056","Czech","","A2J843CHDXF45T","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:44:29 UTC 2014"
"32TZXEA1OKJXZ5LF1HM51DZOD0J41R","http://wikidata.org/wiki/Q226317","Flanders","","A3HSMUPSPOKD0M","Catholic European","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 03:55:00 UTC 2014"
"3TKXBROM5S9Y2T0YCVUFZE5TCZKJIP","http://wikidata.org/wiki/Q209857","Kingdom of Lombardy–Venetia","","A3HSMUPSPOKD0M","Catholic European","A343DCRTGQUY30","Protestant European","No","no_agreement","Wed Oct 29 08:30:45 UTC 2014"
"3ZZAYRN1I5Q2CI76MKLOLHOOMAAOTU","http://wikidata.org/wiki/Q2227570","Duchy of Württemberg","","A2WNW8A4MOR7T7","Catholic European","A3HSMUPSPOKD0M","Protestant European","No","no_agreement","Wed Oct 29 04:43:24 UTC 2014"
"3T2HW4QDUU6IJE1PY97GZHTV3POC9L","http://wikidata.org/wiki/Q23427","South Ossetia","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 05:48:15 UTC 2014"
"33W1NHWFYGKEBMLDOTW51FVS6EDTZ1","http://wikidata.org/wiki/Q980","Bavaria","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 12:48:43 UTC 2014"
"3J5XXLQDHLAS3LI98H1BYWEYO4U3VU","http://wikidata.org/wiki/Q188161","Dutch East Indies","","A1GKEEI844CEKI","Latin America","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 12:53:02 UTC 2014"
"35JDMRECC38CVM8B86JLHMFLSEWEG7","http://wikidata.org/wiki/Q79797","Armenians","","A2WNW8A4MOR7T7","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 06:09:11 UTC 2014"
"3ULIZ0H1V94FVOPFFM5F6552DWE15T","http://wikidata.org/wiki/Q208404","Kingdom of Armenia","","A2WNW8A4MOR7T7","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 05:19:26 UTC 2014"
"379OL9DBSRDVMH2UU1P5W8LE6D79YR","http://wikidata.org/wiki/Q804","Panama","","A2WNW8A4MOR7T7","English-speaking","ABM77ZQWCHPNX","Latin America","No","no_agreement","Wed Oct 29 05:18:39 UTC 2014"
"30F94FBDNQJITOIXIFG2FXOPFBRBTD","http://wikidata.org/wiki/Q838261","Federal Republic of Yugoslavia","","A2WNW8A4MOR7T7","Orthodox","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 13:44:59 UTC 2014"
"3XJOUITW8TQ5XUKM1XDSAMJO1BSTQ7","http://wikidata.org/wiki/Q813","Kyrgyzstan","","A26L95RMC7I9TB","Islamic","ABM77ZQWCHPNX","Orthodox","No","no_agreement","Wed Oct 29 05:30:43 UTC 2014"
"3X2YVV51PT39874ZBNSOW5IFXTJ1WB","http://wikidata.org/wiki/Q863","Tajikistan","","A2WNW8A4MOR7T7","Islamic","ABM77ZQWCHPNX","Orthodox","No","no_agreement","Wed Oct 29 04:16:03 UTC 2014"
"3M7OI89LVXNV1VZR0244F72TDOG6C4","http://wikidata.org/wiki/Q902","Bangladesh","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 06:06:42 UTC 2014"
"36818Z1KV2C8BXFBXMAF290L3UUA31","http://wikidata.org/wiki/Q921","Brunei","","A26L95RMC7I9TB","Islamic","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 05:05:23 UTC 2014"
"338431Z1FKEPW3UEIVGTL2N6YPDROK","http://wikidata.org/wiki/Q36704","Yugoslavia","","A343DCRTGQUY30","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 10:08:00 UTC 2014"
"37SQU136V6NG76OWEZ333FSL1G911B","http://wikidata.org/wiki/Q186537","Khanate of Kazan","","A26L95RMC7I9TB","Islamic","A2BO8M77CS3SGZ","Orthodox","No","no_agreement","Wed Oct 29 08:09:17 UTC 2014"
"3M67TQBQQGNUQZ4REVBPTM373M4A9I","http://wikidata.org/wiki/Q211","Latvia","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 12:46:43 UTC 2014"
"3UUSLRKAUK2OANJAJ8475RK7TZD7D5","http://wikidata.org/wiki/Q208169","Republic of Ragusa","","A26L95RMC7I9TB","Catholic European","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 06:03:04 UTC 2014"
"37VHPF5VYB2I59IFTH12ZLYKJJ6C8W","http://wikidata.org/wiki/Q38872","Prussia","","A2WNW8A4MOR7T7","Orthodox","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 04:41:08 UTC 2014"
"3DIIW4IV8OU8ZBHD9O7BTCGAU2V4IK","http://wikidata.org/wiki/Q182647","Khwarezm","","AWISGDFIKTX85","Protestant European","A2WNW8A4MOR7T7","South Asia","No","no_agreement","Wed Oct 29 04:38:23 UTC 2014"
"37J05LC5AWIHUIKCKHT48HPGKUCJDN","http://wikidata.org/wiki/Q9083","Lithuanian","","A26L95RMC7I9TB","Catholic European","A343DCRTGQUY30","Latin America","No","no_agreement","Wed Oct 29 04:55:08 UTC 2014"
"3P520RYKCG5V4LGDHAFZH7AZOTCU5M","http://wikidata.org/wiki/Q39193","Bohemia","","A2WNW8A4MOR7T7","Catholic European","A2QH1BQA6GR48O","Protestant European","No","no_agreement","Wed Oct 29 09:43:48 UTC 2014"
"3S1WOPCJFFSMMOYCGC4OEZ71K6DJEG","http://wikidata.org/wiki/Q191","Estonia","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Protestant European","No","no_agreement","Wed Oct 29 12:42:13 UTC 2014"
"3KI0JD2ZU0HPPE4V9LWTZLAFCDQ76D","http://wikidata.org/wiki/Q760","Saint Lucia","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 08:12:26 UTC 2014"
"3RDTX9JRTX0C7X6T7SZ5JV1H2EX97P","http://wikidata.org/wiki/Q209065","Kingdom of Greece","","A2WNW8A4MOR7T7","Catholic European","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 04:27:18 UTC 2014"
"3TUOHPJXYGWHY8PSIGDVREMG28XWXX","http://wikidata.org/wiki/Q25228","Anguilla","","A343DCRTGQUY30","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 08:37:40 UTC 2014"
"3KTCJ4SCVF0D3VAL7LM1N7GOZR4M14","http://wikidata.org/wiki/Q213510","Belgian Congo","","A343DCRTGQUY30","Orthodox","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 09:04:14 UTC 2014"
"36BTXXLZ2U7LSAKWZB1K74H1HYE4RO","http://wikidata.org/wiki/Q395903","Cyprus","","A2WNW8A4MOR7T7","Islamic","A26L95RMC7I9TB","Orthodox","No","no_agreement","Wed Oct 29 05:24:21 UTC 2014"
"3ATYLI1PRS18YFB1AQ7KJB1FO8JJOK","http://wikidata.org/wiki/Q2277","Roman Empire","","A2WNW8A4MOR7T7","Catholic European","A3HZT1JQU1PFB8","Orthodox","No","no_agreement","Wed Oct 29 05:47:56 UTC 2014"
"3GONHBMNHUXAYRVTFWVTF100C6HZM6","http://wikidata.org/wiki/Q249934","Burji dynasty","","A2WNW8A4MOR7T7","Islamic","A2QH1BQA6GR48O","South Asia","No","no_agreement","Wed Oct 29 09:54:30 UTC 2014"
