"HITID","qid","en_label","aggregate_group","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3WJGKMRWVH8UM4E6APCILDCLUA2CD1","http://wikidata.org/wiki/Q957298","Wiradjuri","","A2QH1BQA6GR48O","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 09:46:17 UTC 2014"
"3R16PJFTS2QZ56719RSN6SVNM6IK49","http://wikidata.org/wiki/Q1193808","Norwegian American","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:31:59 UTC 2014"
"306996CF6VJHK46OGWWS9R5UNS0B14","http://wikidata.org/wiki/Q2886395","Basque American","","A1GKEEI844CEKI","English-speaking","A26L95RMC7I9TB","English-speaking","Yes","English-speaking","Wed Oct 29 12:31:27 UTC 2014"
"3BA7SXOG1IPMBB7YBERXOGX6JK98RY","http://wikidata.org/wiki/Q510032","Gros Ventre people","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 06:06:49 UTC 2014"
"3JHB4BPSFJ8MDFB83R8BJMIC74OQ93","http://wikidata.org/wiki/Q417815","Gujarati","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 09:29:44 UTC 2014"
"3P4ZBJFX2U20YMY7IM79L7M9Y31FWP","http://wikidata.org/wiki/Q15215155","Nisei","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 06:20:18 UTC 2014"
"31J7RYECZKPTXDS079LMNU1ZZMF1LI","http://wikidata.org/wiki/Q60029","Oskar Schindler","","A2WNW8A4MOR7T7","Protestant European","A343DCRTGQUY30","Protestant European","Yes","Protestant European","Wed Oct 29 06:36:12 UTC 2014"
"3KVQ0UJWPWK8WP5ICAU0ZVVW99N5WW","http://wikidata.org/wiki/Q4745454","American ethnicity","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 06:06:05 UTC 2014"
"3MQY1YVHS2JO9POKZ0W6EAFZFYEB2L","http://wikidata.org/wiki/Q1523166","Plains Apache","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 05:24:09 UTC 2014"
"3ZTE0JGGCDRLQ15V0YQYW7OKYOAOCB","http://wikidata.org/wiki/Q7210051","Polish minority in the Czech Republic","","A26L95RMC7I9TB","Catholic European","A2WNW8A4MOR7T7","Catholic European","Yes","Catholic European","Wed Oct 29 06:10:43 UTC 2014"
"3E24UO25QYPWAKWUQ7DVA7WA22ZO6J","http://wikidata.org/wiki/Q44614","Taiwanese American","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 12:35:56 UTC 2014"
"3XABXM4AJ04MZASYYZ2XJQN1NY78QX","http://wikidata.org/wiki/Q4999416","Burmese American","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 09:17:35 UTC 2014"
"3HXCEECSQLSAS8K7YZJ49WN7LGVYZV","http://wikidata.org/wiki/Q6938771","Murle","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 12:44:42 UTC 2014"
"391JB9X4ZX7F9WW7FVSJSMCN8X3KM4","http://wikidata.org/wiki/Q333049","Lakota people","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:02:14 UTC 2014"
"3CO05SML7U44TM2VGAEIV1RO0MX0R3","http://wikidata.org/wiki/Q518188","Czech American","","A1GKEEI844CEKI","English-speaking","A26L95RMC7I9TB","English-speaking","Yes","English-speaking","Wed Oct 29 12:25:33 UTC 2014"
"3HY86PZXPXHFR7I8QNYIAZBFQPDE17","http://wikidata.org/wiki/Q457341","Ashanti people","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 12:45:29 UTC 2014"
"334ZEL5JX5E1XIURXKGYBCS2KRVSO8","http://wikidata.org/wiki/Q2556103","Pashtun people","","A1GKEEI844CEKI","Islamic","A26L95RMC7I9TB","Islamic","Yes","Islamic","Wed Oct 29 13:44:30 UTC 2014"
"304QEQWKZOJ1W9AFOIXE16MJPZDO0I","http://wikidata.org/wiki/Q185461","Arameans","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 13:02:47 UTC 2014"
"3XDSWAMB21ROBDIBFBI2LCJKDPRQCK","http://wikidata.org/wiki/Q4857300","Banu Jumah","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 09:46:14 UTC 2014"
"31YWE12TEZB28TORA85JZYNZ9HO7X6","http://wikidata.org/wiki/Q11190","medicine","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 12:35:37 UTC 2014"
"31ODACBENTE4IU77CX820HN2ZSDSQG","http://wikidata.org/wiki/Q2606511","Lebanese people","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 12:42:22 UTC 2014"
"3JGHED38ECQR8YE1F4RLICU8BNI7YC","http://wikidata.org/wiki/Q201111","Aromanians","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Catholic European","Yes","Catholic European","Wed Oct 29 13:40:19 UTC 2014"
"363A7XIFV3LSN6HUHWGLL4S4UELVAH","http://wikidata.org/wiki/Q2997706","Litvin","","A2WNW8A4MOR7T7","Orthodox","A343DCRTGQUY30","Orthodox","Yes","Orthodox","Wed Oct 29 06:23:05 UTC 2014"
"3SR6AEG6W4SO1NKDSDDX9PJ2PQDYH4","http://wikidata.org/wiki/Q609726","Narragansett people","","A26L95RMC7I9TB","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 06:16:28 UTC 2014"
"3J9UN9O9J2RNVYJI8559TA5XQ53J0U","http://wikidata.org/wiki/Q483569","Belarusians","","A26L95RMC7I9TB","Orthodox","A2QH1BQA6GR48O","Orthodox","Yes","Orthodox","Wed Oct 29 10:04:52 UTC 2014"
"3XAOZ9UYRYQ4OA8DZETI4G0T9S21Q7","http://wikidata.org/wiki/Q7129609","Caucasian race","","A26L95RMC7I9TB","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 05:59:20 UTC 2014"
"3OQQD2WO8H5NHFY99A2SJ7O4G2Y3IX","http://wikidata.org/wiki/Q484206","Persian people","","A2WNW8A4MOR7T7","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 08:29:22 UTC 2014"
"3L4YG5VW9MR4RWKKAL7T5JU3FAFDD3","http://wikidata.org/wiki/Q925034","Non-resident Indian and person of Indian origin","","A2QH1BQA6GR48O","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 10:00:59 UTC 2014"
"3DW3BNF1GGHE4IOFKYW7PDM94QLV8D","http://wikidata.org/wiki/Q2891174","Biblical Hittites","","A1GKEEI844CEKI","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 12:56:26 UTC 2014"
"371QPA24C1NHGQ05GIND9LBGTZZT1B","http://wikidata.org/wiki/Q485732","Quraysh","","A2QH1BQA6GR48O","Islamic","A2WNW8A4MOR7T7","Islamic","Yes","Islamic","Wed Oct 29 09:49:07 UTC 2014"
"324N5FAHSWAYZJQGTNTAFIV0ZQFVKW","http://wikidata.org/wiki/Q415054","Acadians","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:31:48 UTC 2014"
"3PUV2Q8SV33BCZM0WPGNAT63CP3DBW","http://wikidata.org/wiki/Q889912","Toro Kingdom","","A26L95RMC7I9TB","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 07:48:15 UTC 2014"
"3HUR21WDDTOLNDKSXHVJCB7WDGXYXY","http://wikidata.org/wiki/Q581780","Banu Khazraj","","A26L95RMC7I9TB","Islamic","A2QH1BQA6GR48O","Islamic","Yes","Islamic","Wed Oct 29 10:12:53 UTC 2014"
"3BAWBGQGYKYA44JWAT41BDQET6G7V3","http://wikidata.org/wiki/Q1036","Uganda","","A26L95RMC7I9TB","Africa","A343DCRTGQUY30","Africa","Yes","Africa","Wed Oct 29 08:17:06 UTC 2014"
"306996CF6VJHK46OGWWS9R5UNSZ1BT","http://wikidata.org/wiki/Q837549","Lusitanians","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Catholic European","Yes","Catholic European","Wed Oct 29 13:37:35 UTC 2014"
"39HYCOOPKNK7VQQXNE6WO9HXOO7DML","http://wikidata.org/wiki/Q2580491","British Pakistani community","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 12:39:05 UTC 2014"
"3AC6MFV69JHO6DUIOZFGNWS4VKHHZE","http://wikidata.org/wiki/Q183","Germany","","A26L95RMC7I9TB","Protestant European","A2QH1BQA6GR48O","Protestant European","Yes","Protestant European","Wed Oct 29 09:43:15 UTC 2014"
"3NZ1E5QA6Y0G8M77HJY4CHIBZ85B5M","http://wikidata.org/wiki/Q3091608","Indigenous peoples in Ecuador","","A1GKEEI844CEKI","Latin America","A2WNW8A4MOR7T7","Latin America","Yes","Latin America","Wed Oct 29 13:44:51 UTC 2014"
"3TKXBROM5S9Y2T0YCVUFZE5TCZKIJO","http://wikidata.org/wiki/Q1369944","French American","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 13:41:22 UTC 2014"
"3RSBJ6YZEBPSTDP5R0GZ4D9NV12OFM","http://wikidata.org/wiki/Q771405","South Asia","","A2WNW8A4MOR7T7","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 08:28:23 UTC 2014"
"375VMB7D4IILZ7062Z84WGAG7FNDI5","http://wikidata.org/wiki/Q2075566","Georgian Jews","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 07:36:24 UTC 2014"
"3CKVGCS3PF4GU128VZENLBWKMOG0SR","http://wikidata.org/wiki/Q561041","Ethnic Germans","","A26L95RMC7I9TB","Protestant European","A2WNW8A4MOR7T7","Protestant European","Yes","Protestant European","Wed Oct 29 06:40:11 UTC 2014"
"3Z3R5YC0P2M865UDNH2YYNFAU9JTFD","http://wikidata.org/wiki/Q4766092","Ankole sub-region","","A1SUU1QIRDZXJC","Africa","A2WNW8A4MOR7T7","Africa","Yes","Africa","Wed Oct 29 11:14:55 UTC 2014"
"3DWNFENNE2U4UM1JR6SB5DVA7HJJ4A","http://wikidata.org/wiki/Q547748","Cahuilla people","","A2WNW8A4MOR7T7","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 07:59:47 UTC 2014"
"3WKGUBL7SYLAPCPJUR4OLS82B6OL4E","http://wikidata.org/wiki/Q2464565","Turkish American","","A26L95RMC7I9TB","English-speaking","A2QH1BQA6GR48O","English-speaking","Yes","English-speaking","Wed Oct 29 09:44:31 UTC 2014"
"3ZUE82NE090P8L2PKJR37RJNGWXF89","http://wikidata.org/wiki/Q212106","Dinka people","","A1GKEEI844CEKI","Africa","A26L95RMC7I9TB","Africa","Yes","Africa","Wed Oct 29 13:03:14 UTC 2014"
"3X878VYTIDHL87X6AEZXTRNS5CRF7M","http://wikidata.org/wiki/Q1171","Goa","","A26L95RMC7I9TB","South Asia","A343DCRTGQUY30","South Asia","Yes","South Asia","Wed Oct 29 09:29:08 UTC 2014"
"3L2OEKSTW89V8CJKP9JRWCQ3M7NY8P","http://wikidata.org/wiki/Q3535147","Burmese Indians","","A1SUU1QIRDZXJC","South Asia","A2WNW8A4MOR7T7","South Asia","Yes","South Asia","Wed Oct 29 11:11:57 UTC 2014"
"3H1C3QRA00IZEAS66KN2RVU6UM4ECX","http://wikidata.org/wiki/Q752526","Galician people","","A1GKEEI844CEKI","Catholic European","A343DCRTGQUY30","Catholic European","Yes","Catholic European","Wed Oct 29 12:49:11 UTC 2014"
"33IXYHIZB4HMGS049RYWFILKIVRE2O","http://wikidata.org/wiki/Q4855480","Bangladeshi people","","A343DCRTGQUY30","South Asia","A7NZ814Q5MX2R","South Asia","Yes","South Asia","Wed Oct 29 10:10:48 UTC 2014"
"3MVY4USGB5MR1WJOZP3TRFWG8IXIS4","http://wikidata.org/wiki/Q1886046","Lumbee","","A1GKEEI844CEKI","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 13:40:37 UTC 2014"
"35O6H0UNLRFMQ55J5BBLA51O7DE5J1","http://wikidata.org/wiki/Q2309935","Persian Jews","","A1GKEEI844CEKI","Islamic","A343DCRTGQUY30","Islamic","Yes","Islamic","Wed Oct 29 13:26:06 UTC 2014"
"3E22YV8GG05M25EN4OCR1INM7XJPNA","http://wikidata.org/wiki/Q21","England","","A1GKEEI844CEKI","English-speaking","A343DCRTGQUY30","English-speaking","Yes","English-speaking","Wed Oct 29 12:25:37 UTC 2014"
"3VGZ74AYTFFXYOOXCFDQRYFI72JGCG","http://wikidata.org/wiki/Q7141853","Pascua Yaqui Tribe","","A1SUU1QIRDZXJC","English-speaking","A2QH1BQA6GR48O","English-speaking","Yes","English-speaking","Wed Oct 29 11:21:37 UTC 2014"
"35O6H0UNLRFMQ55J5BBLA51O7DEJ5F","http://wikidata.org/wiki/Q7429947","Scandinavian Brazilian","","A1GKEEI844CEKI","Latin America","A2QH1BQA6GR48O","Latin America","Yes","Latin America","Wed Oct 29 13:03:23 UTC 2014"
"3JYPJ2TAYH7AED1660TETDED56YFPU","http://wikidata.org/wiki/Q1273334","Langi people","","A1GKEEI844CEKI","Africa","A2QH1BQA6GR48O","Africa","Yes","Africa","Wed Oct 29 13:32:54 UTC 2014"
"3S829FDFT10IP2P11L85ZQXVVSRDX5","http://wikidata.org/wiki/Q34749","social science","","A16G716K9428HM","English-speaking","A1GKEEI844CEKI","English-speaking","Yes","English-speaking","Wed Oct 29 14:32:38 UTC 2014"
"3IQ9O0AYW5YSGWW3OP8J1KS2A1BITT","http://wikidata.org/wiki/Q33543","Mordvins","","A1GKEEI844CEKI","Orthodox","A2WNW8A4MOR7T7","Orthodox","Yes","Orthodox","Wed Oct 29 17:05:00 UTC 2014"
"3QTFNPMJC5HGG9GTRXATSGP0HWRNZU","http://wikidata.org/wiki/Q327274","Swabian German","","A16G716K9428HM","Protestant European","A1GKEEI844CEKI","Protestant European","Yes","Protestant European","Wed Oct 29 14:27:29 UTC 2014"
"3XU9MCX6VNBBPW59VXIWEPK3XKH2RP","http://wikidata.org/wiki/Q974693","Italian American","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 17:15:07 UTC 2014"
"3SZYX62S5FZT6A4H42MO7FWFGIE57U","http://wikidata.org/wiki/Q909879","Smoke screen","","A1GKEEI844CEKI","English-speaking","A2WNW8A4MOR7T7","English-speaking","Yes","English-speaking","Wed Oct 29 17:06:25 UTC 2014"
"3WRBLBQ2GQ7D4WTH0ZK6WXDHYDM0G7","http://wikidata.org/wiki/Q1820260","Pintupi","","A1GKEEI844CEKI","English-speaking","AWRAXV1RIYR0M","English-speaking","Yes","English-speaking","Wed Oct 29 14:22:58 UTC 2014"
"3JU8CV4BRKB4KQEZ53C4G7NRX7OPOP","http://wikidata.org/wiki/Q1195125","Cubans","","A1GKEEI844CEKI","Latin America","A26L95RMC7I9TB","Latin America","Yes","Latin America","Wed Oct 29 14:00:11 UTC 2014"
"374UMBUHN4O13TA3WFCXQHU7XWRTC2","http://wikidata.org/wiki/Q4058325","Asian people","","A16G716K9428HM","South Asia","A1GKEEI844CEKI","South Asia","Yes","South Asia","Wed Oct 29 14:27:18 UTC 2014"
"335VBRURDIZXGCL3U0DBP5TYO11E9G","http://wikidata.org/wiki/Q707133","Taiwanese people","","A26L95RMC7I9TB","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 01:46:50 UTC 2014"
"39O6Z4JLX1W4JJPNS68Z5C32VZUXVN","http://wikidata.org/wiki/Q2657969","Vietnamese American","","A26L95RMC7I9TB","English-speaking","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 06:38:24 UTC 2014"
"356ZPKYPUGGGE4I1BQL2IYLTBHNPY0","http://wikidata.org/wiki/Q2879337","Bahrani people","","A1GKEEI844CEKI","English-speaking","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:27:23 UTC 2014"
"3NI0WFPPI8FB734BOMBKK60S4ZJ065","http://wikidata.org/wiki/Q244028","Kabarday","","A2WNW8A4MOR7T7","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 01:44:14 UTC 2014"
"3MYASTQBG6AYG5OPF7DD5I12YP4DQ8","http://wikidata.org/wiki/Q15980602","Romani people in Bosnia and Herzegovina","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:23:17 UTC 2014"
"3Z3R5YC0P2M865UDNH2YYNFAU9JFTZ","http://wikidata.org/wiki/Q133032","Hungarian people","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 01:47:06 UTC 2014"
"3X2LT8FDHVHRJ7OKA813BF5NBZOW8P","http://wikidata.org/wiki/Q4855425","Bangladeshi American","","A3HSMUPSPOKD0M","English-speaking","A234WZ4KX8IW07","Islamic","No","no_agreement","Wed Oct 29 03:49:41 UTC 2014"
"3OREP8RUT1AEOJWRYFHVGE90PHJBG4","http://wikidata.org/wiki/Q483047","Uzbeks","","A3HSMUPSPOKD0M","Islamic","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 01:11:24 UTC 2014"
"3FI30CQHVJICRQ7LM2894NWBV3GB62","http://wikidata.org/wiki/Q173491","Tamil people","","A1NJ1IJLKAS0Y4","Orthodox","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:28:36 UTC 2014"
"31JUPBOORM3B8DCL6UU124O7DSK8L8","http://wikidata.org/wiki/Q388467","Afro-Cuban","","A2P6VK1US8OTC5","Africa","A26L95RMC7I9TB","Latin America","No","no_agreement","Wed Oct 29 04:24:49 UTC 2014"
"3ZICQFRS30HAXYUCULLNN3W9RAYZZM","http://wikidata.org/wiki/Q1060050","Afro-Russian","","A2P6VK1US8OTC5","Africa","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 04:16:08 UTC 2014"
"3YZ7A3YHR4SFP8O9S5KZ26SB3WR5SH","http://wikidata.org/wiki/Q1945786","Chinese Indonesians","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 03:41:22 UTC 2014"
"3LXX8KJXPV8JS3YSOEG7UHNCS37O9U","http://wikidata.org/wiki/Q485150","Romanians","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 01:03:57 UTC 2014"
"3FTID4TN8KXQNJ33JYSV1HC967MYLB","http://wikidata.org/wiki/Q7023212","Ngāi Tūhoe","","A1GKEEI844CEKI","English-speaking","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:19:33 UTC 2014"
"3I4E7AFQ2JYOB7G967TJDL72NG0TJG","http://wikidata.org/wiki/Q5448648","Filipinos in Norway","","A2WNW8A4MOR7T7","Catholic European","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:13:39 UTC 2014"
"3Q7TKIAPOS9NP88CN25HOW28OJHDLJ","http://wikidata.org/wiki/Q2513044","Chinese people in Burma","","ABM77ZQWCHPNX","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 03:34:37 UTC 2014"
"3MDWE879UG1Z999JK9BLOXNDL4OB9D","http://wikidata.org/wiki/Q187985","Tibetan people","","A2WNW8A4MOR7T7","Confucian","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 01:02:10 UTC 2014"
"3G4VVJO6PYFLUZTK7BKB9Q6ID2EPK5","http://wikidata.org/wiki/Q980","Bavaria","","A2WNW8A4MOR7T7","Catholic European","A3HSMUPSPOKD0M","Protestant European","No","no_agreement","Wed Oct 29 03:57:23 UTC 2014"
"3M0556243RJABSPTQLGMPO9I5RWNF5","http://wikidata.org/wiki/Q2904712","Sebei people","","A2QH1BQA6GR48O","Africa","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 09:46:07 UTC 2014"
"356TQKY9XEWCTSNJ20TRJZ66I8F87Z","http://wikidata.org/wiki/Q1280677","Serbs of Croatia","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 05:22:33 UTC 2014"
"3UXQ63NLA9LUABAS96EBT6E8LY5BLA","http://wikidata.org/wiki/Q6572419","List of Greek Americans","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 05:22:52 UTC 2014"
"38RHULDV9XEK8D0XJUDUO4Z1EVTIWJ","http://wikidata.org/wiki/Q371762","Yeniche people","","A1GKEEI844CEKI","Protestant European","A16G716K9428HM","South Asia","No","no_agreement","Wed Oct 29 14:26:35 UTC 2014"
"3TUOHPJXYGWHY8PSIGDVREMG28WXWX","http://wikidata.org/wiki/Q2671687","Armenians in France","","A1GKEEI844CEKI","Catholic European","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 01:31:32 UTC 2014"
"39KMGHJ4RY9GTSIWMXV3B5Q1RWX004","http://wikidata.org/wiki/Q1075293","Irish American","","A2QBRIK4G0WCBE","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 01:21:46 UTC 2014"
"36BTXXLZ2U7LSAKWZB1K74H1HYDR4A","http://wikidata.org/wiki/Q7042073","Niyogi","","A1GKEEI844CEKI","Africa","A2WNW8A4MOR7T7","Confucian","No","no_agreement","Wed Oct 29 05:25:05 UTC 2014"
"3D1UCPY6GF8US9MW0OQ16IUQD6T38P","http://wikidata.org/wiki/Q173302","Estonians","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","Orthodox","No","no_agreement","Wed Oct 29 01:36:10 UTC 2014"
"3GV1I4SEO8OO4ZTXDFX3IQSG7XUL6Z","http://wikidata.org/wiki/Q273854","Gauls","","A1GKEEI844CEKI","Catholic European","A2WNW8A4MOR7T7","Orthodox","No","no_agreement","Wed Oct 29 01:36:55 UTC 2014"
"311HQEI8RRFRDOO6BQT4WJ3AHHM7Z3","http://wikidata.org/wiki/Q203178","Kikuyu","","A1GKEEI844CEKI","Africa","A3HB9PPUZU565U","Confucian","No","no_agreement","Wed Oct 29 02:35:21 UTC 2014"
"3FCO4VKOZ3CT2TXAF3FRB92STBDE74","http://wikidata.org/wiki/Q664609","Caribbean","","A3HSMUPSPOKD0M","English-speaking","A2WNW8A4MOR7T7","Latin America","No","no_agreement","Wed Oct 29 03:45:48 UTC 2014"
"3ECKRY5B1PVO2852UHX1N8TJVXXIZ9","http://wikidata.org/wiki/Q48","Asia","","A2WNW8A4MOR7T7","English-speaking","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 08:31:19 UTC 2014"
"3FVBZG9CLIDR4SOSK52OHXPIDDZ0H6","http://wikidata.org/wiki/Q33938","Hausa people","","A1GKEEI844CEKI","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 01:22:29 UTC 2014"
"3LXX8KJXPV8JS3YSOEG7UHNCS369OE","http://wikidata.org/wiki/Q19860","Indo-European language","","A2WNW8A4MOR7T7","English-speaking","AGNJKSH5LFKXZ","Protestant European","No","no_agreement","Wed Oct 29 04:10:27 UTC 2014"
"30UZJB2POGBB5R3U2QJYUYKZBGS53P","http://wikidata.org/wiki/Q7994805","White Hispanic and Latino Americans","","A2WNW8A4MOR7T7","English-speaking","AGNJKSH5LFKXZ","Latin America","No","no_agreement","Wed Oct 29 03:56:09 UTC 2014"
"3X4Q1O9UBGLFEKAZ9HINGLW6XDJO7I","http://wikidata.org/wiki/Q472834","Thai people","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 03:45:14 UTC 2014"
"3ZCC2DXSD63ANIA22DHLVPE5FMRYY4","http://wikidata.org/wiki/Q648255","Kabyle people","","A1GKEEI844CEKI","Africa","A3HSMUPSPOKD0M","Islamic","No","no_agreement","Wed Oct 29 12:31:22 UTC 2014"
"3G5RUKN2EB21AIYGNZGUFSN72T19NZ","http://wikidata.org/wiki/Q1053996","Central Saint Martins","","A3HSMUPSPOKD0M","English-speaking","A1GKEEI844CEKI","Latin America","No","no_agreement","Wed Oct 29 02:00:18 UTC 2014"
"3OND0WXMHVEQVI3MSC132MRM7E8HE8","http://wikidata.org/wiki/Q9142","Irish","","A26L95RMC7I9TB","Catholic European","A3HSMUPSPOKD0M","English-speaking","No","no_agreement","Wed Oct 29 03:48:01 UTC 2014"
"3ZQX1VYFTC4JEYFIJMATULS18XP8OP","http://wikidata.org/wiki/Q4789496","Argentines of European descent","","A2WNW8A4MOR7T7","Catholic European","A1NJ1IJLKAS0Y4","English-speaking","No","no_agreement","Wed Oct 29 01:30:48 UTC 2014"
"3U74KRR67LKKUX7UL5LB6SOJW05NTE","http://wikidata.org/wiki/Q1464982","Ethnic groups in Europe","","A26L95RMC7I9TB","Catholic European","A1GKEEI844CEKI","Protestant European","No","no_agreement","Wed Oct 29 02:26:20 UTC 2014"
"3XAOZ9UYRYQ4OA8DZETI4G0T9S0Q1U","http://wikidata.org/wiki/Q170355","Indigenous Australians","","A2WNW8A4MOR7T7","English-speaking","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 07:02:30 UTC 2014"
"3P458N04Q0GVMSRL4WOO376RY122XL","http://wikidata.org/wiki/Q1249914","Konkani people","","A2WNW8A4MOR7T7","Catholic European","A1GKEEI844CEKI","South Asia","No","no_agreement","Wed Oct 29 04:10:45 UTC 2014"
"31MCUE39BJL9LOSEJM2PYVBO1P6G3I","http://wikidata.org/wiki/Q3631427","Azerbaijani","","A2WNW8A4MOR7T7","Islamic","A3HSMUPSPOKD0M","Orthodox","No","no_agreement","Wed Oct 29 05:35:59 UTC 2014"
"3S4TINXCCZM2GWDPMYU3LNI2G3AOB4","http://wikidata.org/wiki/Q604606","Pazeh people","","A3HSMUPSPOKD0M","Confucian","A1NJ1IJLKAS0Y4","Protestant European","No","no_agreement","Wed Oct 29 01:28:32 UTC 2014"
"3IKMEYR0LVUP2SSE5D9ZDDYP2SMK2D","http://wikidata.org/wiki/Q11205140","European","","A3HSMUPSPOKD0M","English-speaking","A26L95RMC7I9TB","Protestant European","No","no_agreement","Wed Oct 29 05:14:47 UTC 2014"
"30QQTY5GMJJARPUW53UWFROVFZ77UE","http://wikidata.org/wiki/Q943349","Kayan people","","A2WNW8A4MOR7T7","Confucian","A3HSMUPSPOKD0M","South Asia","No","no_agreement","Wed Oct 29 01:15:19 UTC 2014"
